run_name,model,split_type,cell_line,seed,kernel,environment,n_train,n_valid,n_test,excluded_heldout_seqs,audit_train_test_seq_overlap,audit_train_test_revcomp_overlap,split_digest,R2,Pearson,MAE,device_resolved,env_stack_id,env_cvd,torch_cuda_build,data_fingerprint,code_fingerprint
all_cnn_sequence_ctcf_rrbs_heldout_hct116_kernel_5,cnn,all,hct116,42,5,sequence_ctcf_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.05536266056609107,0.2446013596444802,0.12110436979010926,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_ctcf_rrbs_heldout_hct116_kernel_7,cnn,all,hct116,42,7,sequence_ctcf_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04378526071081368,0.21707426516962966,0.1243632953583015,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_ctcf_rrbs_heldout_hek293t_kernel_3,cnn,all,hek293t,42,3,sequence_ctcf_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.07020198326217841,0.2693868170511689,0.13232133510023436,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_ctcf_rrbs_heldout_hek293t_kernel_5,cnn,all,hek293t,42,5,sequence_ctcf_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.10860820958482276,0.33235671737932804,0.13013067844603124,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_ctcf_rrbs_heldout_hek293t_kernel_7,cnn,all,hek293t,42,7,sequence_ctcf_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.12173129892790802,0.35784008303703346,0.13021530036120796,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_ctcf_rrbs_heldout_hela_kernel_3,cnn,all,hela,42,3,sequence_ctcf_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.0389373608629946,0.206199685277227,0.09474043985188918,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_ctcf_rrbs_heldout_hela_kernel_5,cnn,all,hela,42,5,sequence_ctcf_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.03650085776152345,0.20236670433438456,0.09313757251521558,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_ctcf_rrbs_heldout_hela_kernel_7,cnn,all,hela,42,7,sequence_ctcf_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.030657490410351707,0.2207305293618765,0.09316183449487195,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_ctcf_rrbs_heldout_hl60_kernel_3,cnn,all,hl60,42,3,sequence_ctcf_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.062235997733357196,0.2539550025211737,0.13405584601735676,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_ctcf_rrbs_heldout_hl60_kernel_5,cnn,all,hl60,42,5,sequence_ctcf_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.07216488019718681,0.3018634228524138,0.1329095517248955,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_ctcf_rrbs_heldout_hl60_kernel_7,cnn,all,hl60,42,7,sequence_ctcf_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.09689333535302613,0.31334607030513145,0.13040218162665626,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hct116_kernel_3,cnn,all,hct116,42,3,sequence_dnase_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.038528011787844374,0.19772977734484995,0.12318866669581527,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hct116_kernel_5,cnn,all,hct116,42,5,sequence_dnase_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.053763842754269375,0.2425171310001494,0.123771289853105,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hct116_kernel_7,cnn,all,hct116,42,7,sequence_dnase_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04607811740811252,0.23769927309749425,0.11974025243403195,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hek293t_kernel_3,cnn,all,hek293t,42,3,sequence_dnase_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.06859305036736552,0.2630711919187032,0.1343980521660206,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hek293t_kernel_5,cnn,all,hek293t,42,5,sequence_dnase_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.11175053770521237,0.33937519307415315,0.12884558406743177,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hek293t_kernel_7,cnn,all,hek293t,42,7,sequence_dnase_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.12391049849009916,0.3552829051980095,0.12872784318167407,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hela_kernel_3,cnn,all,hela,42,3,sequence_dnase_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.02944917219566967,0.17324114382482753,0.09492098493714823,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hela_kernel_5,cnn,all,hela,42,5,sequence_dnase_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.022294330413910712,0.18513093032840838,0.0929068855457861,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hela_kernel_7,cnn,all,hela,42,7,sequence_dnase_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.025154719243906665,0.19201162950958603,0.09304964820221635,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hl60_kernel_3,cnn,all,hl60,42,3,sequence_dnase_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.056968069477743466,0.24647202586144007,0.13241660388247073,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hl60_kernel_5,cnn,all,hl60,42,5,sequence_dnase_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.07234832073130282,0.27011108082136764,0.13280495484393645,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_heldout_hl60_kernel_7,cnn,all,hl60,42,7,sequence_dnase_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.09503238662474423,0.31173522813539156,0.1325010422121713,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hct116_kernel_3,cnn,all,hct116,42,3,sequence_dnase_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04177171362747811,0.20552569737419457,0.12237228947952615,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hct116_kernel_5,cnn,all,hct116,42,5,sequence_dnase_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04827378682166117,0.2205660978611247,0.12221038186192257,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hct116_kernel_7,cnn,all,hct116,42,7,sequence_dnase_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.051670172027247,0.2329290497673677,0.12115408388527876,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hek293t_kernel_3,cnn,all,hek293t,42,3,sequence_dnase_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.0603304022951201,0.25215082072748524,0.13473714526980304,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hek293t_kernel_5,cnn,all,hek293t,42,5,sequence_dnase_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.10875314824382443,0.3357023734723795,0.13007826196434194,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hek293t_kernel_7,cnn,all,hek293t,42,7,sequence_dnase_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.11468224401318927,0.33966497688075187,0.13000979402687649,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hela_kernel_3,cnn,all,hela,42,3,sequence_dnase_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.03195896740126447,0.1839557968285522,0.09542849905902648,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hela_kernel_5,cnn,all,hela,42,5,sequence_dnase_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.03930665785935272,0.20327438460662003,0.09416549924960119,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hela_kernel_7,cnn,all,hela,42,7,sequence_dnase_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.036940731766326285,0.19818668212309948,0.09450932311477096,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hl60_kernel_3,cnn,all,hl60,42,3,sequence_dnase_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.053939375724635585,0.23237136983078216,0.1348149281419892,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hl60_kernel_5,cnn,all,hl60,42,5,sequence_dnase_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.08558973801730363,0.29473777256075157,0.1321518827702216,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_h3k4me3_rrbs_heldout_hl60_kernel_7,cnn,all,hl60,42,7,sequence_dnase_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.10158129416044193,0.3366640627063467,0.12960924856276962,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hct116_kernel_3,cnn,all,hct116,42,3,sequence_dnase,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.03516783541661417,0.19006542607683952,0.1241574277048893,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hct116_kernel_5,cnn,all,hct116,42,5,sequence_dnase,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04806874511504844,0.23572558788867076,0.1211981976073378,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hct116_kernel_7,cnn,all,hct116,42,7,sequence_dnase,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04755226452295325,0.219669926671485,0.12272213022966283,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hek293t_kernel_3,cnn,all,hek293t,42,3,sequence_dnase,12270,2144,2333,0,0,0,4112243ccd34930a,0.06858298336098811,0.2670638539400316,0.13238728750067497,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hek293t_kernel_5,cnn,all,hek293t,42,5,sequence_dnase,12270,2144,2333,0,0,0,4112243ccd34930a,0.11805872431727871,0.3456052117999634,0.12987809078088083,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hek293t_kernel_7,cnn,all,hek293t,42,7,sequence_dnase,12270,2144,2333,0,0,0,4112243ccd34930a,0.12154281832846536,0.3548834447395338,0.1291999808861657,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hela_kernel_3,cnn,all,hela,42,3,sequence_dnase,3707,655,8101,4285,0,0,63c43a369c73b943,0.036204232412456405,0.1942627903371392,0.0943666861058419,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hela_kernel_5,cnn,all,hela,42,5,sequence_dnase,3707,655,8101,4285,0,0,63c43a369c73b943,0.045154273562154845,0.22391105642637213,0.09211006849606074,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hela_kernel_7,cnn,all,hela,42,7,sequence_dnase,3707,655,8101,4285,0,0,63c43a369c73b943,0.04200349444756313,0.20614009760808438,0.09385325037625455,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hl60_kernel_3,cnn,all,hl60,42,3,sequence_dnase,12313,2186,2076,173,0,0,75ea831d98c66240,0.053385208982032584,0.24422950409367128,0.1371874533176562,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hl60_kernel_5,cnn,all,hl60,42,5,sequence_dnase,12313,2186,2076,173,0,0,75ea831d98c66240,0.06922152734675124,0.2826202878263345,0.13432125682978358,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_heldout_hl60_kernel_7,cnn,all,hl60,42,7,sequence_dnase,12313,2186,2076,173,0,0,75ea831d98c66240,0.0896985206678167,0.32240746707084594,0.13159709089616278,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hct116_kernel_3,cnn,all,hct116,42,3,sequence_dnase_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.03442074440690235,0.19091251670144654,0.12224809105288342,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hct116_kernel_5,cnn,all,hct116,42,5,sequence_dnase_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.05655001307789509,0.23981512640885333,0.1223178395309538,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hct116_kernel_7,cnn,all,hct116,42,7,sequence_dnase_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04214755239404,0.21055260738433706,0.12469703915309266,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hek293t_kernel_3,cnn,all,hek293t,42,3,sequence_dnase_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.06681059005814338,0.2602453548684164,0.1335592089361405,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hek293t_kernel_5,cnn,all,hek293t,42,5,sequence_dnase_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.1095378288884028,0.3370770763865524,0.13226333575672036,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hek293t_kernel_7,cnn,all,hek293t,42,7,sequence_dnase_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.10682148585474549,0.3305658121706204,0.13075551510483996,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hela_kernel_3,cnn,all,hela,42,3,sequence_dnase_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.03268485333554971,0.19167965929539457,0.09514147437085177,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hela_kernel_5,cnn,all,hela,42,5,sequence_dnase_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.03688841119644515,0.192272287837102,0.09407645207154387,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hela_kernel_7,cnn,all,hela,42,7,sequence_dnase_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.03391779166266684,0.20713271958279314,0.0955082805358044,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hl60_kernel_3,cnn,all,hl60,42,3,sequence_dnase_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.05798067586792566,0.2444547988733729,0.1332952998434121,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hl60_kernel_5,cnn,all,hl60,42,5,sequence_dnase_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.0776977022303933,0.2889449151469513,0.13104983338594525,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_dnase_rrbs_heldout_hl60_kernel_7,cnn,all,hl60,42,7,sequence_dnase_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.09342578847246208,0.30581693030708296,0.13127589579403218,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hct116_kernel_3,cnn,all,hct116,42,3,sequence_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04358834530930533,0.2093134257077783,0.12311451509285103,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hct116_kernel_5,cnn,all,hct116,42,5,sequence_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.05575733101241198,0.24087285048185297,0.12101923146486027,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hct116_kernel_7,cnn,all,hct116,42,7,sequence_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.048702867174695186,0.2253555294203752,0.12091531534519633,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hek293t_kernel_3,cnn,all,hek293t,42,3,sequence_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.06826767551554758,0.2633625487155589,0.13341035210445382,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hek293t_kernel_5,cnn,all,hek293t,42,5,sequence_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.11632673106990798,0.344866700646123,0.12983096897228075,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hek293t_kernel_7,cnn,all,hek293t,42,7,sequence_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.12653772497983606,0.3596264020942171,0.1278273280906107,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hela_kernel_3,cnn,all,hela,42,3,sequence_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.028395230968528362,0.16882665664301896,0.09452376948342524,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hela_kernel_5,cnn,all,hela,42,5,sequence_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.026678249468855553,0.17457827587807379,0.09387152204361125,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hela_kernel_7,cnn,all,hela,42,7,sequence_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.038753276461287345,0.2041578923099633,0.09326215859872239,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hl60_kernel_3,cnn,all,hl60,42,3,sequence_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.05465287173394484,0.2379329978639903,0.1359254264505793,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hl60_kernel_5,cnn,all,hl60,42,5,sequence_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.07100671894900301,0.2884876319326396,0.1308442727125387,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_heldout_hl60_kernel_7,cnn,all,hl60,42,7,sequence_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.08789126230341726,0.30351951684073386,0.13002382439547555,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hct116_kernel_3,cnn,all,hct116,42,3,sequence_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.03707350608802529,0.1934654283822299,0.12225035739933035,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hct116_kernel_5,cnn,all,hct116,42,5,sequence_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.045693876713888915,0.22064296831840133,0.12094305414516825,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hct116_kernel_7,cnn,all,hct116,42,7,sequence_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04533545696861929,0.22978199844536903,0.1216715809527687,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hek293t_kernel_3,cnn,all,hek293t,42,3,sequence_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.06801111012160299,0.2634815665143756,0.13351680313655326,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hek293t_kernel_5,cnn,all,hek293t,42,5,sequence_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.11184842850593324,0.34101057968883686,0.12848788320116,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hek293t_kernel_7,cnn,all,hek293t,42,7,sequence_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.12216488738238773,0.35666026724890976,0.13036381783006876,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hela_kernel_3,cnn,all,hela,42,3,sequence_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.026949658832892243,0.16981467841814973,0.09406649436488862,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hela_kernel_5,cnn,all,hela,42,5,sequence_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.0283079194319783,0.18952104524628333,0.09264002438094325,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hela_kernel_7,cnn,all,hela,42,7,sequence_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.029060587376215086,0.1900859661211713,0.09360843756101059,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hl60_kernel_3,cnn,all,hl60,42,3,sequence_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.0523487472470886,0.23771770834351222,0.13300376724769605,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hl60_kernel_5,cnn,all,hl60,42,5,sequence_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.08252250438913378,0.3204193661731677,0.13012422243459534,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_h3k4me3_rrbs_heldout_hl60_kernel_7,cnn,all,hl60,42,7,sequence_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.08837080422040966,0.3009754201425309,0.1326214395250873,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_heldout_hct116_kernel_3,cnn,all,hct116,42,3,sequence,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04048283052687429,0.20311698609993464,0.12224553379731538,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_cnn_sequence_heldout_hct116_kernel_5,cnn,all,hct116,42,5,sequence,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04763096926022092,0.22141730120854483,0.12303302960701272,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
