motif_id,comparison_type,group,n_supporting,n_total,supporting_members,shared_with,similarity,status,reason
motif_cnn33_hct116_sequence_cnn_ig_286,cnn_kernel_variant,sequence|cnn_ig,11,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hela_sequence_cnn_ig_086;cnn53:motif_cnn53_hct116_sequence_cnn_ig_192;cnn53:motif_cnn53_hct116_sequence_cnn_ig_218;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_456;cnn53:motif_cnn53_hela_sequence_cnn_ig_107;cnn53:motif_cnn53_hela_sequence_cnn_ig_108;cnn73:motif_cnn73_hct116_sequence_cnn_ig_194;cnn73:motif_cnn73_hct116_sequence_cnn_ig_196;cnn73:motif_cnn73_hela_sequence_cnn_ig_088;cnn73:motif_cnn73_hela_sequence_cnn_ig_090,1.0,ok,
motif_cnn53_hl60_sequence_cnn_ig_287,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_189;cnn33:motif_cnn33_hct116_sequence_cnn_ig_222;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_361;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_363;cnn33:motif_cnn33_hela_sequence_cnn_ig_057;cnn33:motif_cnn33_hela_sequence_cnn_ig_085;cnn33:motif_cnn33_hl60_sequence_cnn_ig_301;cnn53:motif_cnn53_hct116_sequence_cnn_ig_166;cnn53:motif_cnn53_hct116_sequence_cnn_ig_167;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_364;cnn53:motif_cnn53_hela_sequence_cnn_ig_059;cnn53:motif_cnn53_hela_sequence_cnn_ig_084;cnn53:motif_cnn53_hl60_sequence_cnn_ig_303;cnn73:motif_cnn73_hct116_sequence_cnn_ig_169;cnn73:motif_cnn73_hct116_sequence_cnn_ig_171;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_366;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_368;cnn73:motif_cnn73_hela_sequence_cnn_ig_061;cnn73:motif_cnn73_hela_sequence_cnn_ig_063;cnn73:motif_cnn73_hl60_sequence_cnn_ig_306;cnn73:motif_cnn73_hl60_sequence_cnn_ig_308,1.0,ok,
motif_cnn33_hek293t_sequence_cnn_ig_290,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_136;cnn33:motif_cnn33_hct116_sequence_cnn_ig_176;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_292;cnn33:motif_cnn33_hela_sequence_cnn_ig_025;cnn33:motif_cnn33_hela_sequence_cnn_ig_065;cnn33:motif_cnn33_hl60_sequence_cnn_ig_275;cnn33:motif_cnn33_hl60_sequence_cnn_ig_405;cnn53:motif_cnn53_hct116_sequence_cnn_ig_112;cnn53:motif_cnn53_hct116_sequence_cnn_ig_113;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_293;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_333;cnn53:motif_cnn53_hela_sequence_cnn_ig_027;cnn53:motif_cnn53_hela_sequence_cnn_ig_067;cnn53:motif_cnn53_hl60_sequence_cnn_ig_269;cnn53:motif_cnn53_hl60_sequence_cnn_ig_278;cnn73:motif_cnn73_hct116_sequence_cnn_ig_115;cnn73:motif_cnn73_hct116_sequence_cnn_ig_117;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_295;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_297;cnn73:motif_cnn73_hela_sequence_cnn_ig_029;cnn73:motif_cnn73_hela_sequence_cnn_ig_031;cnn73:motif_cnn73_hl60_sequence_cnn_ig_281;cnn73:motif_cnn73_hl60_sequence_cnn_ig_284,1.0,ok,
motif_cnn33_hek293t_sequence_cnn_ig_292,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_136;cnn33:motif_cnn33_hct116_sequence_cnn_ig_176;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_290;cnn33:motif_cnn33_hela_sequence_cnn_ig_025;cnn33:motif_cnn33_hela_sequence_cnn_ig_065;cnn33:motif_cnn33_hl60_sequence_cnn_ig_275;cnn33:motif_cnn33_hl60_sequence_cnn_ig_405;cnn53:motif_cnn53_hct116_sequence_cnn_ig_112;cnn53:motif_cnn53_hct116_sequence_cnn_ig_113;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_293;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_333;cnn53:motif_cnn53_hela_sequence_cnn_ig_027;cnn53:motif_cnn53_hela_sequence_cnn_ig_067;cnn53:motif_cnn53_hl60_sequence_cnn_ig_269;cnn53:motif_cnn53_hl60_sequence_cnn_ig_278;cnn73:motif_cnn73_hct116_sequence_cnn_ig_115;cnn73:motif_cnn73_hct116_sequence_cnn_ig_117;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_295;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_297;cnn73:motif_cnn73_hela_sequence_cnn_ig_029;cnn73:motif_cnn73_hela_sequence_cnn_ig_031;cnn73:motif_cnn73_hl60_sequence_cnn_ig_281;cnn73:motif_cnn73_hl60_sequence_cnn_ig_284,1.0,ok,
motif_cnn53_hek293t_sequence_cnn_ig_293,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_136;cnn33:motif_cnn33_hct116_sequence_cnn_ig_176;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_290;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_292;cnn33:motif_cnn33_hela_sequence_cnn_ig_025;cnn33:motif_cnn33_hela_sequence_cnn_ig_065;cnn33:motif_cnn33_hl60_sequence_cnn_ig_275;cnn33:motif_cnn33_hl60_sequence_cnn_ig_405;cnn53:motif_cnn53_hct116_sequence_cnn_ig_112;cnn53:motif_cnn53_hct116_sequence_cnn_ig_113;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_333;cnn53:motif_cnn53_hela_sequence_cnn_ig_027;cnn53:motif_cnn53_hela_sequence_cnn_ig_067;cnn53:motif_cnn53_hl60_sequence_cnn_ig_269;cnn53:motif_cnn53_hl60_sequence_cnn_ig_278;cnn73:motif_cnn73_hct116_sequence_cnn_ig_115;cnn73:motif_cnn73_hct116_sequence_cnn_ig_117;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_295;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_297;cnn73:motif_cnn73_hela_sequence_cnn_ig_029;cnn73:motif_cnn73_hela_sequence_cnn_ig_031;cnn73:motif_cnn73_hl60_sequence_cnn_ig_281;cnn73:motif_cnn73_hl60_sequence_cnn_ig_284,1.0,ok,
motif_cnn73_hek293t_sequence_cnn_ig_295,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_136;cnn33:motif_cnn33_hct116_sequence_cnn_ig_176;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_290;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_292;cnn33:motif_cnn33_hela_sequence_cnn_ig_025;cnn33:motif_cnn33_hela_sequence_cnn_ig_065;cnn33:motif_cnn33_hl60_sequence_cnn_ig_275;cnn33:motif_cnn33_hl60_sequence_cnn_ig_405;cnn53:motif_cnn53_hct116_sequence_cnn_ig_112;cnn53:motif_cnn53_hct116_sequence_cnn_ig_113;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_293;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_333;cnn53:motif_cnn53_hela_sequence_cnn_ig_027;cnn53:motif_cnn53_hela_sequence_cnn_ig_067;cnn53:motif_cnn53_hl60_sequence_cnn_ig_269;cnn53:motif_cnn53_hl60_sequence_cnn_ig_278;cnn73:motif_cnn73_hct116_sequence_cnn_ig_115;cnn73:motif_cnn73_hct116_sequence_cnn_ig_117;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_297;cnn73:motif_cnn73_hela_sequence_cnn_ig_029;cnn73:motif_cnn73_hela_sequence_cnn_ig_031;cnn73:motif_cnn73_hl60_sequence_cnn_ig_281;cnn73:motif_cnn73_hl60_sequence_cnn_ig_284,1.0,ok,
motif_cnn73_hek293t_sequence_cnn_ig_297,cnn_kernel_variant,sequence|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_136;cnn33:motif_cnn33_hct116_sequence_cnn_ig_176;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_290;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_292;cnn33:motif_cnn33_hela_sequence_cnn_ig_025;cnn33:motif_cnn33_hela_sequence_cnn_ig_065;cnn33:motif_cnn33_hl60_sequence_cnn_ig_275;cnn33:motif_cnn33_hl60_sequence_cnn_ig_405;cnn53:motif_cnn53_hct116_sequence_cnn_ig_112;cnn53:motif_cnn53_hct116_sequence_cnn_ig_113;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_293;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_333;cnn53:motif_cnn53_hela_sequence_cnn_ig_027;cnn53:motif_cnn53_hela_sequence_cnn_ig_067;cnn53:motif_cnn53_hl60_sequence_cnn_ig_269;cnn53:motif_cnn53_hl60_sequence_cnn_ig_278;cnn73:motif_cnn73_hct116_sequence_cnn_ig_115;cnn73:motif_cnn73_hct116_sequence_cnn_ig_117;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_295;cnn73:motif_cnn73_hela_sequence_cnn_ig_029;cnn73:motif_cnn73_hela_sequence_cnn_ig_031;cnn73:motif_cnn73_hl60_sequence_cnn_ig_281;cnn73:motif_cnn73_hl60_sequence_cnn_ig_284,1.0,ok,
motif_cnn33_hl60_sequence_cnn_ig_301,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_189;cnn33:motif_cnn33_hct116_sequence_cnn_ig_222;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_361;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_363;cnn33:motif_cnn33_hela_sequence_cnn_ig_057;cnn33:motif_cnn33_hela_sequence_cnn_ig_085;cnn53:motif_cnn53_hct116_sequence_cnn_ig_166;cnn53:motif_cnn53_hct116_sequence_cnn_ig_167;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_364;cnn53:motif_cnn53_hela_sequence_cnn_ig_059;cnn53:motif_cnn53_hela_sequence_cnn_ig_084;cnn53:motif_cnn53_hl60_sequence_cnn_ig_287;cnn53:motif_cnn53_hl60_sequence_cnn_ig_303;cnn73:motif_cnn73_hct116_sequence_cnn_ig_169;cnn73:motif_cnn73_hct116_sequence_cnn_ig_171;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_366;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_368;cnn73:motif_cnn73_hela_sequence_cnn_ig_061;cnn73:motif_cnn73_hela_sequence_cnn_ig_063;cnn73:motif_cnn73_hl60_sequence_cnn_ig_306;cnn73:motif_cnn73_hl60_sequence_cnn_ig_308,1.0,ok,
motif_cnn53_hl60_sequence_cnn_ig_303,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_189;cnn33:motif_cnn33_hct116_sequence_cnn_ig_222;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_361;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_363;cnn33:motif_cnn33_hela_sequence_cnn_ig_057;cnn33:motif_cnn33_hela_sequence_cnn_ig_085;cnn33:motif_cnn33_hl60_sequence_cnn_ig_301;cnn53:motif_cnn53_hct116_sequence_cnn_ig_166;cnn53:motif_cnn53_hct116_sequence_cnn_ig_167;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_364;cnn53:motif_cnn53_hela_sequence_cnn_ig_059;cnn53:motif_cnn53_hela_sequence_cnn_ig_084;cnn53:motif_cnn53_hl60_sequence_cnn_ig_287;cnn73:motif_cnn73_hct116_sequence_cnn_ig_169;cnn73:motif_cnn73_hct116_sequence_cnn_ig_171;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_366;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_368;cnn73:motif_cnn73_hela_sequence_cnn_ig_061;cnn73:motif_cnn73_hela_sequence_cnn_ig_063;cnn73:motif_cnn73_hl60_sequence_cnn_ig_306;cnn73:motif_cnn73_hl60_sequence_cnn_ig_308,1.0,ok,
motif_cnn73_hl60_sequence_cnn_ig_306,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_189;cnn33:motif_cnn33_hct116_sequence_cnn_ig_222;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_361;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_363;cnn33:motif_cnn33_hela_sequence_cnn_ig_057;cnn33:motif_cnn33_hela_sequence_cnn_ig_085;cnn33:motif_cnn33_hl60_sequence_cnn_ig_301;cnn53:motif_cnn53_hct116_sequence_cnn_ig_166;cnn53:motif_cnn53_hct116_sequence_cnn_ig_167;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_364;cnn53:motif_cnn53_hela_sequence_cnn_ig_059;cnn53:motif_cnn53_hela_sequence_cnn_ig_084;cnn53:motif_cnn53_hl60_sequence_cnn_ig_287;cnn53:motif_cnn53_hl60_sequence_cnn_ig_303;cnn73:motif_cnn73_hct116_sequence_cnn_ig_169;cnn73:motif_cnn73_hct116_sequence_cnn_ig_171;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_366;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_368;cnn73:motif_cnn73_hela_sequence_cnn_ig_061;cnn73:motif_cnn73_hela_sequence_cnn_ig_063;cnn73:motif_cnn73_hl60_sequence_cnn_ig_308,1.0,ok,
motif_cnn73_hl60_sequence_cnn_ig_308,cnn_kernel_variant,sequence|cnn_ig,22,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_189;cnn33:motif_cnn33_hct116_sequence_cnn_ig_222;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_361;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_363;cnn33:motif_cnn33_hela_sequence_cnn_ig_057;cnn33:motif_cnn33_hela_sequence_cnn_ig_085;cnn33:motif_cnn33_hl60_sequence_cnn_ig_301;cnn53:motif_cnn53_hct116_sequence_cnn_ig_166;cnn53:motif_cnn53_hct116_sequence_cnn_ig_167;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_364;cnn53:motif_cnn53_hela_sequence_cnn_ig_059;cnn53:motif_cnn53_hela_sequence_cnn_ig_084;cnn53:motif_cnn53_hl60_sequence_cnn_ig_287;cnn53:motif_cnn53_hl60_sequence_cnn_ig_303;cnn73:motif_cnn73_hct116_sequence_cnn_ig_169;cnn73:motif_cnn73_hct116_sequence_cnn_ig_171;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_366;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_368;cnn73:motif_cnn73_hela_sequence_cnn_ig_061;cnn73:motif_cnn73_hela_sequence_cnn_ig_063;cnn73:motif_cnn73_hl60_sequence_cnn_ig_306,1.0,ok,
motif_cnn33_hl60_sequence_cnn_ig_311,cnn_kernel_variant,sequence|cnn_ig,23,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_095;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_225;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_228;cnn33:motif_cnn33_hela_sequence_cnn_ig_012;cnn33:motif_cnn33_hela_sequence_cnn_ig_013;cnn33:motif_cnn33_hl60_sequence_cnn_ig_314;cnn53:motif_cnn53_hct116_sequence_cnn_ig_098;cnn53:motif_cnn53_hct116_sequence_cnn_ig_100;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_230;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_252;cnn53:motif_cnn53_hela_sequence_cnn_ig_015;cnn53:motif_cnn53_hela_sequence_cnn_ig_024;cnn53:motif_cnn53_hl60_sequence_cnn_ig_316;cnn53:motif_cnn53_hl60_sequence_cnn_ig_344;cnn73:motif_cnn73_hct116_sequence_cnn_ig_102;cnn73:motif_cnn73_hct116_sequence_cnn_ig_104;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_234;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_236;cnn73:motif_cnn73_hela_sequence_cnn_ig_018;cnn73:motif_cnn73_hela_sequence_cnn_ig_020;cnn73:motif_cnn73_hl60_sequence_cnn_ig_318;cnn73:motif_cnn73_hl60_sequence_cnn_ig_320,1.0,ok,
motif_cnn33_hct116_sequence_cnn_ig_312,cnn_kernel_variant,sequence|cnn_ig,4,3,cnn33;cnn53,cnn33:motif_cnn33_hela_sequence_cnn_ig_162;cnn33:motif_cnn33_hl60_sequence_cnn_ig_462;cnn53:motif_cnn53_hela_sequence_cnn_ig_180,1.0,ok,
motif_cnn33_hl60_sequence_cnn_ig_314,cnn_kernel_variant,sequence|cnn_ig,23,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_095;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_225;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_228;cnn33:motif_cnn33_hela_sequence_cnn_ig_012;cnn33:motif_cnn33_hela_sequence_cnn_ig_013;cnn33:motif_cnn33_hl60_sequence_cnn_ig_311;cnn53:motif_cnn53_hct116_sequence_cnn_ig_098;cnn53:motif_cnn53_hct116_sequence_cnn_ig_100;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_230;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_252;cnn53:motif_cnn53_hela_sequence_cnn_ig_015;cnn53:motif_cnn53_hela_sequence_cnn_ig_024;cnn53:motif_cnn53_hl60_sequence_cnn_ig_316;cnn53:motif_cnn53_hl60_sequence_cnn_ig_344;cnn73:motif_cnn73_hct116_sequence_cnn_ig_102;cnn73:motif_cnn73_hct116_sequence_cnn_ig_104;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_234;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_236;cnn73:motif_cnn73_hela_sequence_cnn_ig_018;cnn73:motif_cnn73_hela_sequence_cnn_ig_020;cnn73:motif_cnn73_hl60_sequence_cnn_ig_318;cnn73:motif_cnn73_hl60_sequence_cnn_ig_320,1.0,ok,
motif_cnn53_hl60_sequence_cnn_ig_316,cnn_kernel_variant,sequence|cnn_ig,23,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_095;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_225;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_228;cnn33:motif_cnn33_hela_sequence_cnn_ig_012;cnn33:motif_cnn33_hela_sequence_cnn_ig_013;cnn33:motif_cnn33_hl60_sequence_cnn_ig_311;cnn33:motif_cnn33_hl60_sequence_cnn_ig_314;cnn53:motif_cnn53_hct116_sequence_cnn_ig_098;cnn53:motif_cnn53_hct116_sequence_cnn_ig_100;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_230;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_252;cnn53:motif_cnn53_hela_sequence_cnn_ig_015;cnn53:motif_cnn53_hela_sequence_cnn_ig_024;cnn53:motif_cnn53_hl60_sequence_cnn_ig_344;cnn73:motif_cnn73_hct116_sequence_cnn_ig_102;cnn73:motif_cnn73_hct116_sequence_cnn_ig_104;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_234;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_236;cnn73:motif_cnn73_hela_sequence_cnn_ig_018;cnn73:motif_cnn73_hela_sequence_cnn_ig_020;cnn73:motif_cnn73_hl60_sequence_cnn_ig_318;cnn73:motif_cnn73_hl60_sequence_cnn_ig_320,1.0,ok,
motif_cnn73_hl60_sequence_cnn_ig_318,cnn_kernel_variant,sequence|cnn_ig,23,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_095;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_225;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_228;cnn33:motif_cnn33_hela_sequence_cnn_ig_012;cnn33:motif_cnn33_hela_sequence_cnn_ig_013;cnn33:motif_cnn33_hl60_sequence_cnn_ig_311;cnn33:motif_cnn33_hl60_sequence_cnn_ig_314;cnn53:motif_cnn53_hct116_sequence_cnn_ig_098;cnn53:motif_cnn53_hct116_sequence_cnn_ig_100;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_230;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_252;cnn53:motif_cnn53_hela_sequence_cnn_ig_015;cnn53:motif_cnn53_hela_sequence_cnn_ig_024;cnn53:motif_cnn53_hl60_sequence_cnn_ig_316;cnn53:motif_cnn53_hl60_sequence_cnn_ig_344;cnn73:motif_cnn73_hct116_sequence_cnn_ig_102;cnn73:motif_cnn73_hct116_sequence_cnn_ig_104;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_234;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_236;cnn73:motif_cnn73_hela_sequence_cnn_ig_018;cnn73:motif_cnn73_hela_sequence_cnn_ig_020;cnn73:motif_cnn73_hl60_sequence_cnn_ig_320,1.0,ok,
motif_cnn73_hl60_sequence_cnn_ig_320,cnn_kernel_variant,sequence|cnn_ig,23,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_sequence_cnn_ig_095;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_225;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_228;cnn33:motif_cnn33_hela_sequence_cnn_ig_012;cnn33:motif_cnn33_hela_sequence_cnn_ig_013;cnn33:motif_cnn33_hl60_sequence_cnn_ig_311;cnn33:motif_cnn33_hl60_sequence_cnn_ig_314;cnn53:motif_cnn53_hct116_sequence_cnn_ig_098;cnn53:motif_cnn53_hct116_sequence_cnn_ig_100;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_230;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_252;cnn53:motif_cnn53_hela_sequence_cnn_ig_015;cnn53:motif_cnn53_hela_sequence_cnn_ig_024;cnn53:motif_cnn53_hl60_sequence_cnn_ig_316;cnn53:motif_cnn53_hl60_sequence_cnn_ig_344;cnn73:motif_cnn73_hct116_sequence_cnn_ig_102;cnn73:motif_cnn73_hct116_sequence_cnn_ig_104;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_234;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_236;cnn73:motif_cnn73_hela_sequence_cnn_ig_018;cnn73:motif_cnn73_hela_sequence_cnn_ig_020;cnn73:motif_cnn73_hl60_sequence_cnn_ig_318,1.0,ok,
motif_cnn33_hek293t_sequence_cnn_ig_323,cnn_kernel_variant,sequence|cnn_ig,10,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hek293t_sequence_cnn_ig_325;cnn33:motif_cnn33_hl60_sequence_cnn_ig_422;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_327;cnn53:motif_cnn53_hl60_sequence_cnn_ig_425;cnn53:motif_cnn53_hl60_sequence_cnn_ig_430;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_330;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_332;cnn73:motif_cnn73_hl60_sequence_cnn_ig_427;cnn73:motif_cnn73_hl60_sequence_cnn_ig_429,1.0,ok,
motif_cnn33_hek293t_sequence_cnn_ig_325,cnn_kernel_variant,sequence|cnn_ig,10,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hek293t_sequence_cnn_ig_323;cnn33:motif_cnn33_hl60_sequence_cnn_ig_422;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_327;cnn53:motif_cnn53_hl60_sequence_cnn_ig_425;cnn53:motif_cnn53_hl60_sequence_cnn_ig_430;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_330;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_332;cnn73:motif_cnn73_hl60_sequence_cnn_ig_427;cnn73:motif_cnn73_hl60_sequence_cnn_ig_429,1.0,ok,
motif_cnn53_hek293t_sequence_cnn_ig_327,cnn_kernel_variant,sequence|cnn_ig,10,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hek293t_sequence_cnn_ig_323;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_325;cnn33:motif_cnn33_hl60_sequence_cnn_ig_422;cnn53:motif_cnn53_hl60_sequence_cnn_ig_425;cnn53:motif_cnn53_hl60_sequence_cnn_ig_430;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_330;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_332;cnn73:motif_cnn73_hl60_sequence_cnn_ig_427;cnn73:motif_cnn73_hl60_sequence_cnn_ig_429,1.0,ok,
motif_cnn73_hek293t_sequence_cnn_ig_330,cnn_kernel_variant,sequence|cnn_ig,10,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hek293t_sequence_cnn_ig_323;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_325;cnn33:motif_cnn33_hl60_sequence_cnn_ig_422;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_327;cnn53:motif_cnn53_hl60_sequence_cnn_ig_425;cnn53:motif_cnn53_hl60_sequence_cnn_ig_430;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_332;cnn73:motif_cnn73_hl60_sequence_cnn_ig_427;cnn73:motif_cnn73_hl60_sequence_cnn_ig_429,1.0,ok,
motif_cnn73_hek293t_sequence_cnn_ig_332,cnn_kernel_variant,sequence|cnn_ig,10,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hek293t_sequence_cnn_ig_323;cnn33:motif_cnn33_hek293t_sequence_cnn_ig_325;cnn33:motif_cnn33_hl60_sequence_cnn_ig_422;cnn53:motif_cnn53_hek293t_sequence_cnn_ig_327;cnn53:motif_cnn53_hl60_sequence_cnn_ig_425;cnn53:motif_cnn53_hl60_sequence_cnn_ig_430;cnn73:motif_cnn73_hek293t_sequence_cnn_ig_330;cnn73:motif_cnn73_hl60_sequence_cnn_ig_427;cnn73:motif_cnn73_hl60_sequence_cnn_ig_429,1.0,ok,
